EVTOPTC199051;We must expand our tea production.;;;;;;;;;;;;;
EVTOPTB199052;Coffee and tobacco should be the priority.;;;;;;;;;;;;;
EVTNAME199051;Production in $COUNTRY_ADJ$ Kenya;;;;;;;;;;;;;
EVTDESC199051;$COUNTRY_ADJ$ Kenya has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nKenya is a fertile colony with potential for coffee, tea, cotton and tobacco production. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTNAME199050;Production in $COUNTRY_ADJ$ Zambia;;;;;;;;;;;;;
EVTDESC199050;Zambia, known to the British as Northern Rhodesia, has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nZambia is a fertile colony with potential for coffee, cotton and tobacco production. Our surveyors also report copper and perhaps even coal, but they'd need more money to be sure. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTB199050;Pay the surveyors to find coal and import some coffee seeds. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;
EVTOPTC199050;We should focus on cotton production.;;;;;;;;;;;;;
EVTOPTB199060;We should focus on cotton, but look for mineral riches. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;
EVTOPTC199060;We should focus on coffee, but look for mineral riches. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;
EVTOPTD199060;We should focus on tobacco, but look for mineral riches. §R(Pay or owe 100,000¤)§W;;;;;;;;;;;;;
EVTOPTD199050;Tobacco is all the rage in Europe right now.;;;;;;;;;;;;;
EVTNAME199049;Production in $COUNTRY_ADJ$ Congo Free State;;;;;;;;;;;;;
EVTDESC199049;$COUNTRY_ADJ$ Congo Free State has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nCongo Free State is the biggest colony in Africa and has a huge potential for a variety of commodities. There's great potential for rubber extraction from the jungle, ivory trade in the capital as well as money to be made in coffee, cotton, and tea plantations, not to mention the mineral riches. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTB199049;Coffee and cotton plantations would help our economy.;;;;;;;;;;;;;
EVTOPTC199049;Focus on tea and tropical wood;;;;;;;;;;;;;
EVTNAME199048;Production in $COUNTRY_ADJ$ Congo;;;;;;;;;;;;;
EVTDESC199048;$COUNTRY_ADJ$ Congo has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nCongo is a small colony and the jungle leaves small space for production. There's great potential for rubber extraction from the jungle as well as some money to be made in coffee plantation. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTC199048;Let's focus on rubber and tropical wood.;;;;;;;;;;;;;
EVTNAME199047;Production in $COUNTRY_ADJ$ Gabon;;;;;;;;;;;;;
EVTDESC199047;$COUNTRY_ADJ$ Gabon has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nGabon is a small colony and the jungle leaves small space for production. There's potential for rubber extraction from the jungle as well as some money to be made in the ivory trade. Alternatively, we can try incentiving the fruit business. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTB199046;A mix of cotton and rubber might be what we need.;;;;;;;;;;;;;
EVTOPTC199047;We could use some fruit production.;;;;;;;;;;;;;
EVTNAME199046;Production in $COUNTRY_ADJ$ Cameroon;;;;;;;;;;;;;
EVTDESC199046;$COUNTRY_ADJ$ Cameroon has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nCameroon is a fertile colony, with a big potential for coffee and cotton plantation in the highlands and rubber in the jungle to the south. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTNAME199045;Production in $COUNTRY_ADJ$ Chad;;;;;;;;;;;;;
EVTDESC199045;$COUNTRY_ADJ$ Chad has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nChad is a poor colony, with little possibility of agriculture due to its location in the Sahel. The main proposal seem to be focusing on cotton. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTNAME199044;Production in $COUNTRY_ADJ$ Niger;;;;;;;;;;;;;
EVTDESC199044;$COUNTRY_ADJ$ Niger has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nNiger is a poor colony, with little possibility of agriculture due to its location in the Sahel. The main proposal seem to be focusing on cotton and peanuts, but we can also try and use the fields for livestock. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTB199044;Livestock is in high-demand in our country.;;;;;;;;;;;;;
EVTNAME199043;Production in $COUNTRY_ADJ$ Senegal;;;;;;;;;;;;;
EVTDESC199043;$COUNTRY_ADJ$ Senegal has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as new territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nSenegal has its biggest potential in rubber extraction but it also could provide decent coffee or cotton plantations. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTNAME199042;Production in $COUNTRY_ADJ$ Guinea;;;;;;;;;;;;;
EVTDESC199042;$COUNTRY_ADJ$ Guinea has just been declared a colony. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nGuinea has its biggest potential in rubber extraction but it also could provide decent coffee or cotton plantations. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTNAME199041;Production in $COUNTRY_ADJ$ Sierra Leone;;;;;;;;;;;;;
EVTDESC199041;$COUNTRY_ADJ$ Sierra Leone has just been declared a colony in the capital city of Freetown. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nSierra Leone has potential for coffee or cotton plantations, while geologists tell us there's potential for great mineral richness far away from the coast. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTC199041;A mix of cotton and coffee production could be good.;;;;;;;;;;;;;
EVTOPTD199041;If there's mineral richness, we are willing to invest in it.;;;;;;;;;;;;;
EVTNAME96098;Colonial Dismantlement;;;;;;;;;;;;;
EVTDESC96098;The bastards that are forcing the humiliating dismantlement of our colonial empire are still not done with it. We can only watch as our colonial possessions are torn away.;;;;;;;;;;;;;
EVTOPTA96098;Vultures!;;;;;;;;;;;;;
EVTNAME96099;$FROMCOUNTRY$'s Refusal;;;;;;;;;;;;;
EVTDESC96099;The colonial partition of our enemy was proceeding according to plan. The defeated nation agreed to our demands and its colonies are being claimed by the victors. The $FROMCOUNTRY_ADJ$, however, refuse to cooperate. They claim a right to self rule and say they will not be exploited again. Our envoys returned to $CAPITAL$ with the negative answer and it seems the only way we will get $FROMCOUNTRY$ as a colony is through war.;;;;;;;;;;;;;
EVTOPTA96099;If they want war, they will have war.;;;;;;;;;;;;;
EVTOPTB96099;They are not worth the trouble.;;;;;;;;;;;;;
EVTNAME96097;The $FROMCOUNTRY_ADJ$ Ultimatum;;;;;;;;;;;;;
EVTDESC96097;Our self-rule period has the possibility of ending sooner rather than never. The $FROMCOUNTRY_ADJ$ government sent and envoy to $CAPITAL$ with an ultimatum: as part of their peace deal with our former overlords, our nation is to be annexed as a colony of the $FROMCOUNTRY_ADJ$ empire.;;;;;;;;;;;;;
EVTOPTA96097;We have no choice but to submit.;;;;;;;;;;;;;
EVTOPTB96097;They will never take our freedom!;;;;;;;;;;;;;
EVTNAME96095;The Fate of $COUNTRY$;;;;;;;;;;;;;
EVTDESC96095;As the $FROMCOUNTRY_ADJ$ empire crumbles, the victorious nations divide the spoils. $COUNTRY$ was released as one of the former colonies and promised self-rule. Other Great Powers, however, already set their eyes on us.;;;;;;;;;;;;;
EVT96095OPTA;Will freedom last?;;;;;;;;;;;;;
EVTNAME199040;Production in $COUNTRY_ADJ$ Ivory Coast;;;;;;;;;;;;;
EVTDESC199040;$COUNTRY_ADJ$ Ivory Coast has just been declared a colony in the capital city of Grand Bassam. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nThe Ivory Coast has potential for cotton, rubber and tropical wood production in the north as well as coffee and tobacco in the Ivory Coast. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTC199040;We need wood for our furnaces.;;;;;;;;;;;;;
EVTOPTD199040;Cigarettes are very popular. We need to acquire more Tobacco.;;;;;;;;;;;;;
EVTNAME11000;Regency;;;;;;;;;;;;;
EVTDESC11000;Sometimes the monarch just isn't there. Dying without a suitable or old enough heir, becoming incapable or senile while the government enters a deadlock. Sometimes the monarch is so ill that the government doesn't work and sometimes he's just away and someone incompetent was left to take care of things in his stead. Regardless of the reason, the $COUNTRY_ADJ$ government is currently going through a regency. We can expect some instability in the years ahead.;;;;;;;;;;;;;
EVTOPTA11000;Terrible news.;;;;;;;;;;;;;
EVTNAME199039;Production in $COUNTRY_ADJ$ Togo;;;;;;;;;;;;;
EVTDESC199039;$COUNTRY_ADJ$ Togo has just been declared a colony in the capital city of Lomé. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations as territories are charted. Now with the charters almost complete and with the new colonial organization in place, the $COUNTRY_ADJ$ companies interested in developing new business are drawing plans to expand their business.\nTogo has potential for cotton production in the north as well as coffee in the area near the Bight of Benin. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTA199039;The companies know best what to do.;;;;;;;;;;;;;
EVTOPTB199039;We are in need of cotton for our looms.;;;;;;;;;;;;;
EVTOPTC199039;Coffee is a rare commodity that our people will enjoy.;;;;;;;;;;;;;
EVTOPTE199039;We don't need to interfere with the natives.;;;;;;;;;;;;;
EVTNAME955194;$FROMCOUNTRY$ Cedes Congo Territory;;;;;;;;;;;;;
EVTDESC955194;The $FROMCOUNTRY_ADJ$ government has decided to abide by the West Africa Conference rules and recognized our claim to the Congo. They are now withdrawing their troops from the heart of Africa and transferring all their territories in the Congo region to our rule.;;;;;;;;;;;;;
EVT955194OPTA;The Conference's deliberation must be respected.;;;;;;;;;;;;;
EVTNAME955193;Congo Territories;;;;;;;;;;;;;
EVTDESC955193;The West African Conference recognized the Congo as a territory of another nation. We, however, have the effective control of large parts of what the Conference recognized as de jure Congo land. Therefore, we are bound to return this land to the rightful owners.;;;;;;;;;;;;;
EVT955193OPTA;We will do what we are bound to do.;;;;;;;;;;;;;
EVT955193OPTB;We don't recognize their claims.;;;;;;;;;;;;;
EVTNAME955192;The Congo Colony;;;;;;;;;;;;;
EVTDESC955192;The $COUNTRY_ADJ$ explorers are back and they charted all the region that will belong to our new colony - the Congo Free State. Our ships and army are ready to begin the effective occupation of the heart of Africa.;;;;;;;;;;;;;
EVT955192OPTA;Onwards to Congo!;;;;;;;;;;;;;
EVTNAME325462;Finnish Independence;;;;;;;;;;;;;
EVTDESC325462;Having acquired their independence from their former overlords, the Finnish government is now quickly establishing embassies and contacts with other government in search of support of their claim of being a free, sovereign nation home to all Finnish people. This doesn't bode well for us, as we need to decide right here and now if we recognize their claim - and consequentially forfeit any claims we might have in Finland - or we reassert our claims and face painting a jingoistic picture of our nation.;;;;;;;;;;;;;
EVT325462OPTA;We recognize their independence.;;;;;;;;;;;;;
EVT325462OPTB;Finland is an integral part of $COUNTRY$.;;;;;;;;;;;;;
EVTNAME60142;The Failure of the District System;;;;;;;;;;;;;
EVTDESC60142;Our country tried to implement a district system where each state had two representatives in the upper house. Due to a low amount of states, legislators were having trouble with the new system and instead pushed to pass a proportional representation reform.;;;;;;;;;;;;;
EVTOPTA60142;Proportional Representation it is.;;;;;;;;;;;;;
EVTNAME46301;The beautiful game;;;;;;;;;;;;;
EVTDESC46301;In 1894 the Paulista Charles Miller came back from England, where he had studied, with two footballs, a book of rules, a set of uniforms and the experience of having learned the sport invented by the English. Miller and other English residents in São Paulo played the first match in Brazil in 1895, with the employees of the Gas Company playing against employees of the São Paulo Railway. The match was played in the valley of Carmo, and the employees of the railroad company won 4-2. Since then, the interest of Brazilians for the sport has increased dramatically.;;;;;;;;;;;;;
totalitarian_government;Totalitarian Government;;;;;;;;;;;;;
EVTNAME37242;The Founding of $COUNTRY_ADJ$ Gabon;;;;;;;;;;;;;
EVTDESC37242;A treaty signed between a $COUNTRY_ADJ$ admiral and the sovereign mpongwè Rapontchombo, on February 9, 1839, allowed us to gradually extend our influence on the coast of Gabon. In early $YEAR$ a military post was created in the estuary of the Komo river and the capital of the colonial region was founded by former slaves freed from a slave ship. The capital is linked to the incident of the Brazilian slave ship Ilizia. Indeed, following the capture of this slaver ship, $COUNTRY_ADJ$ authorities decided to release them in a village near the Komo garrison. Thus, the name of the colonial capital was chosen to express the freedom acquired by these slaves.;;;;;;;;;;;;;
EVT37242OPTA;Abolitionism pays off.;;;;;;;;;;;;;
EVT37242OPTB;We won't spend any money in a backward hole.;;;;;;;;;;;;;
EVTNAME955207;The Eritrean Award;;;;;;;;;;;;;
EVTDESC955207;The latest Great Power conference that set the rules for the division of Africa has awarded us the whole region of Eritrea. $FROMCOUNTRY$ hold lands there and they chose to cooperate with us and abide for the will of the Conference.;;;;;;;;;;;;;
EVTNAME955206;The Eritrean Question;;;;;;;;;;;;;
EVTDESC955206;The latest Great Power conference that set the rules for the division of Africa has awarded the owner of Assab the whole region of Eritrea. We hold lands there and thus have two choices: we can defy the will of the Conference, risking war, or we can cooperate with the other Great Powers.;;;;;;;;;;;;;
EVT955206OPTA;The land belongs to them.;;;;;;;;;;;;;
EVT955206OPTB;They can come and take it.;;;;;;;;;;;;;
EVTNAME955205;The $COUNTRY_ADJ$ Advance;;;;;;;;;;;;;
EVTDESC955205;Ever since the sale of Assab we have been slowly extending our influence in the region of Eritrea. The territories neighboring our lands in the region are now suffering from much unrest, presenting the perfect opportunity for us to further $COUNTRY_ADJ$ interests - and lands - in Eritrea.;;;;;;;;;;;;;
EVT955205OPTA;Eritrea will be ours.;;;;;;;;;;;;;
EVTNAME199036;A Mountain of Coal;;;;;;;;;;;;;
EVTDESC199036;Prospectors in $PROVINCENAME$ struck coal today while looking for precious metals. While not exactly what they were looking for, several $COUNTRY_ADJ$ companies already expressed interested in the commercial exploration of the newfound vein.;;;;;;;;;;;;;
EVTNAME955204;The Gabu Purchase;;;;;;;;;;;;;
EVTDESC955204;$FROMCOUNTRY$ approached us with an offer to buy Gabu. They claim it as part of the principle of effective occupation, delineated in Article 34 of the Great Powers conference about West Africa but they were lenient and didn't take de facto control of the land. Some countries see legitimacy in the $COUNTRY_ADJ$ claims and this can escalate in a conflict but no one is exerting pressure on us to sign a deal.;;;;;;;;;;;;;
EVTNAME955203;The Scramble for Africa;;;;;;;;;;;;;
EVTDESC955203;The Great Powers organized a conference in the $FROMCOUNTRY_ADJ$ capital to establish several protocols and rules for the occupation of Africa and the abolition of slavery in the dark continent. We have claims on African regions and if we don't act on them, based on the principle of effective occupation, these same Great Powers might try to occupy our rightful lands.;;;;;;;;;;;;;
EVT955203OPTA;And act we shall.;;;;;;;;;;;;;
EVTDESC955202;A dispute arose with $FROMCOUNTRY$ over our colonial borders in Senegal and Guinea. $FROMCOUNTRY_ADJ$ citizens poured through the border and are now living in Ziguinchor province. According to the principles of effective occupation established in Conference of Berlin, the territory belong to us. But it has been under partial rule of another nation for a long time and thus the dispute arose. The $FROMCOUNTRY_ADJ$ government approached us and proposed an exchange - they will pay us an indemnity in exchange of a complete forfeit of all our claims on Ziguinchor.;;;;;;;;;;;;;
EVTNAME199038;Production in $COUNTRY_ADJ$ Nigeria;;;;;;;;;;;;;
EVTDESC199038;$COUNTRY_ADJ$ Nigeria has just been declared a colony, with its capital in Lagos. The $COUNTRY_ADJ$ government commissioned charters and maps to assess the economic potential of the colony and in $CAPITAL$ several companies expressed their interest in opening new plantations and mines. Now with the charters almost complete and with the new colonial organization in place, are several $COUNTRY_ADJ$ companies are drawing up their plans to expand.\nNigeria has potential for a considerable amount of cotton production in the center and the north, as well as some rubber and tropical wood production in the jungles of the south and coffee in the plateaus of the east. Its mineral resources seem to be lacking but new sources can be discovered with the right investment. We can leave the companies with their own plans or we can choose to guide them to better serve the interests of the people of $COUNTRY$.;;;;;;;;;;;;;
EVTOPTA199038;The companies know best what to do.;;;;;;;;;;;;;
EVTOPTB199038;Heavily subside the mining industry. §R(Pay or owe 200,000¤)§W;;;;;;;;;;;;;
EVTOPTC199038;We are in need of cotton for our looms.;;;;;;;;;;;;;
EVTOPTD199038;Coffee is a rare commodity that our people will enjoy.;;;;;;;;;;;;;
EVTOPTE199038;We don't need to interfere with the natives.;;;;;;;;;;;;;
EVTNAME199037;The Race for Fertilizers;;;;;;;;;;;;;
EVTDESC199037;England is robbing all other countries of the conditions of their fertility. Already, in her eagerness for bones, she has turned up the battlefields of Leipzig and Waterloo. Already from the catacombs of Sicily she has carried away the skeletons of many successive generations. Like a vampire she hangs upon the neck of Europe, nay, of the entire world, and sucks the heartblood from nations without a thought of justice towards them, without a shadow of lasting advantage for herself.\nAs the competition for phosphates and sulfurs for fertilizer production heats up, several $COUNTRY_ADJ$ geologists report finding a new source of the desired product in $PROVINCENAME$.;;;;;;;;;;;;;
EVTOPTA199037;We have a bright future ahead of us.;;;;;;;;;;;;;
EVTNAME1141;First Oil Well Built;;;;;;;;;;;;;
EVTDESC1141;Despite being known by native americans, the first commercial oil extraction operation in the world started in $YEAR$ in the province of $PROVINCENAME$. A group of $COUNTRY_ADJ$ entrepreneurs and a few chemists managed to distill kerosene from oil, for use in fueling lamps, and proceeded to acquire a farm near a natural occurring source of oil. They set up a few drilling wells and operation is quickly expanding, proving to be wildly popular, with some people even believing the black liquid has medicinal properties.;;;;;;;;;;;;;
EVTOPTA1141;The beginning of the "black gold".;;;;;;;;;;;;;
EVTNAME199035;ºÏ³ÉÈ¾ÁÏ;;;;;;;;;;;;;
EVTDESC199035;19ÊÀ¼ÍÖĞÒ¶ÈË¹¤ºÏ³ÉÈ¾ÁÏµÄ·¢ÏÖµ¼ÖÂÁËÌìÈ»È¾ÁÏÊĞ³¡µÄ´ó¹æÄ£Ë¥ÍË¡£ÔÚËæ×Å¹¤Òµ¸ïÃü¶øĞËÆğµÄ·ÄÖ¯ĞĞÒµÖĞ£¬¿ÉÒÔ´ó¹æÄ£Éú²úµÄºÏ³ÉÈ¾ÁÏÑ¸ËÙÈ¡´úÁËÌìÈ»È¾ÁÏ£¬²¢ÇÒ²»ÏñÌìÈ»È¾ÁÏ£¬ºÏ³ÉÈ¾ÁÏ¸ü¼ÓÊÊºÏÊ¹ÓÃÔÚÖ®ºó·¢ÏÖµÄºÏ³ÉÏËÎ¬ÉÏ¡£ÔÚ$PROVINCENAME$£¬ÌìÈ»È¾ÁÏµÄ²úÒµÒÑ¾­¾­ÀúÁËÁ¬ÄêµÄË¥ÍË£¬Éú²úÕßÒÑ¾­ºÜÄÑÂô³öËûÃÇµÄ²úÆ·¡£Ãæ¶Ô¼´½«ÆÆ²úµÄÎ£»ú£¬´ó¶àÊıÈ¾ÁÏÉú²úÕß¶¼ÔÚÑ°ÕÒĞÂµÄ²ÆÂ·¡£;;;;;;;;;;;;;
EVTOPTA199035;This will surely bring us prosperity.;;;;;;;;;;;;;
EVTNAME46306;°ÍÀ³ÑÇ´ïÅÑÂÒ;;;;;;;;;;;;;
EVTDESC46306;¹úÄÚ¾«Ó¢½×²ã¾ÍÕşÖÎÈ¨Á¦µÄ¹éÊôÆğÁËÕù¶Ë£¬ÕâÔÚÂíÀ¼ºÀÌåÏÖÎª×ÔÓÉÅÉºÍ±£ÊØÅÉµÄ¶ÔÁ¢¡£ÅåµÂÂŞ¡¤µÂ¡¤°¢À­Ô¼¡¤ÀûÂí¾ÍÈÎÊ×ÏàÊ±ÒıÆğÁËËùÎ½µÄ±£ÊØÅÉ»Ø¹é£¬ÂíÀ¼ºÀµÄ±£ÊØÅÉ×¥×¡Õâ¸ö»ú»á½«×ÔÓÉÅÉ¸ÏÏÂÌ¨£¬²¢Í¨¹ıÏ÷ÈõÄÁ³¡Ö÷£¨´«Í³ÉÏÓÉ×ÔÓÉÅÉËù·ö³Ö£©½øÒ»²½Ï÷ÈõÁË×ÔÓÉÅÉ¡£ÒıÆğÅÑÂÒµÄÊÂ¼şÊÇÂü¼ÓµÄ¸±ÊĞ³¤£¬Ò»¸ö±£ÊØÅÉ£¬ÏÂÁî´ş²¶ÁËÒ»¸öÄÁ³¡Ö÷¸êÂóË¹µÄĞÖµÜ£¬Ò»¸ö×ÔÓÉÅÉ¡£ÔÚ$YEAR$Äê£¬¸êÂóË¹¿¹ÒéËûµÄĞÖµÜ±»´ş²¶£¬ÔÚÒ»Ö§¹úÃñÎÀ¶ÓĞ¡·Ö¶ÓµÄÖ§³ÖÏÂËûÇÖÈëÁËÊĞ¼àÓü²¢ÊÍ·ÅÁËËûµÄĞÖµÜ£¬Õâ±êÖ¾×ÅÒ»³¡Õë¶Ô±£ÊØÅÉÕş¸®µÄÅÑÂÒµÄ¿ªÊ¼¡£;;;;;;;;;;;;;
EVTOPTA46306;¸ÃËÀµÄ×ÔÓÉÅÉ¡£;;;;;;;;;;;;;
EVTNAME46305;¿¨°ÍÄÇĞ»¸ïÃü;;;;;;;;;;;;;
EVTDESC46305;Ö±µ½1822ÄêÎªÖ¹£¬¸ñÀÍÅÁÀ­¶¼ÊÇ¶ÀÁ¢ÓÚ°ÍÎ÷µÄ×Ü¶½Çø£¬Ö±½ÓÏòÆÏÌÑÑÀ»ã±¨¹¤×÷¡£ÔÚ¶ÔÆÏÌÑÑÀµÄÕ½ÕùÆÚ¼ä£¬¸ñÀÍÅÁÀ­×Ü¶½ÇøÓë°ÍÎ÷ºÏ²¢£¬µ«¶ÀÁ¢Õ½Õù½áÊøºó½¨Á¢ÁËÓÉ°ÍÎ÷»ÊµÛÃüÃûµÄÖİÕş¸®£¬µØ·½Áìµ¼ÕßÖğ½¥±»±ßÔµ»¯¡£1831Äê£¬±´Â×µÄ×¤¾ü±¬·¢ÁËÒ»³¡ÅÑÂÒ£¬ÅÑÂÒÇ£Éæµ½µØ·½Áìµ¼ÕßÖ®Ò»°ÍµÙË¹Ëş¡¤¿²²¨Ë¹£¬Ëû±»Í¶Èë¼àÓü¡£µ±µØÆ¶Ãñ¸Ğµ½Ê®·ÖÆø·ß£¬µ½ÁË1833ÄêÒÑ¾­ÓĞÈËÔÚ¹Ä´µ½«°ÍÎ÷±äÎªÒ»¸öÁª°î¡£Öİ³¤¿ªÊ¼ÑÏÀ÷µØÕòÑ¹ÒÔ¶ôÖÆ·ÖÀëÖ÷ÒåÕß¡£¡°¿¨°ÍÄÇĞ»¡±Õâ¸öÃû×ÖÖ¸µÄÊÇµ±µØ×îÇîµÄÈËËù×¡µÄÒ»ÖÖÅïÎİ¡£¸ñÀÍÅÁÀ­µÄÄÇĞ©¾«Ó¢Å©³¡Ö÷¾¡¹ÜÉú»îÌõ¼şÒªºÃµÃ¶à£¬È´»¹ÊÇ¶ÔËûÃÇÈ±·¦ÔÚÖĞÑëÕş¸®¾ö²ß¹ı³ÌÖĞµÄ²ÎÓëÕâÒ»µã¸Ğµ½·ßÅ­£¬ÒòÎªÖĞÑëÕş¸®µÄ¾ö²ß»ù±¾ÉÏÊÇÓÉ¶«ÄÏºÍ¶«±±µØÇø°Ñ³ÖµÄ¡£;;;;;;;;;;;;;
EVTOPTA46305;ÎÒÃÇĞèÒª°ÑËûÃÇÅª»ØÔ­Î»¡£;;;;;;;;;;;;;
EVT96216OPTA;Î°´óµÄÃüÔËµÈ×ÅÎÒÃÇ£¡;;;;;;;;;;;;;
EVT96215OPTA;ÆñÓĞ´ËÀí£¡;;;;;;;;;;;;;
EVTOPTD22581;±ğÔÙÈÃÕâÊÂ·³ÎÒÁË¡£;;;;;;;;;;;;;
EVTDESC22585;¼¸ÃûÕş¸®¸ß²ãÔÚ$CAPITAL$»á¼ûÁË$COUNTRY_ADJ$$MONARCHTITLE$ÒÔ¹²Í¬ÉÌÌÖÕş¸®Ã³Ò×Õş²ßµÄÏ¸½Ú¡£¾¡¹ÜËûÃÇ¶¼ÈÏÍ¬×ÔÓÉÃ³Ò×Õş²ß£¬µ«ÆäÖĞÒ»Ğ©ÈËÏ£Íû$COUNTRY_ADJ$¾­¼ÃÕş²ß¸ü¼Ó×ÔÓÉ·ÅÈÎ£¬ÁíÒ»Ğ©ÈËÔòÇãÏòÓÚ×ÔÓÉµØ½µµÍ¹ØË°¡£µÚÈıÖÖ¸ü¼¤½øµÄ¼á¶¨µÄ×ÔÓÉÖ÷ÒåÕßÔòÑ°ÇóÍêÈ«·Ï³ı¹ØË°¡£ÓÉ´Ë½ÚÊ¡ÏÂÀ´µÄ¹ÙÔ±ÀÍÁ¦¿ÉÒÔ±»Î¯ÅÉÆäËû¹¤×÷£¬ËûÃÇ³Æ×ÔÓÉÊĞ³¡¿ÉÒÔ´Ù½øÑĞ¾¿²¢ÌáÉıÎÒÃÇ¶ÔÍâ¹úÊĞ³¡µÄÓ°ÏìÁ¦¡£;;;;;;;;;;;;;
