CHI_1479;南满洲;;;;;;;;;;;;;
CHI_1482;福建;;;;;;;;;;;;;
CHI_1485;台湾;;;;;;;;;;;;;
CHI_1490;甘肃;;;;;;;;;;;;;
CHI_1493;广州东部;;;;;;;;;;;;;
CHI_1496;香港;;;;;;;;;;;;;
CHI_1499;广州西部;;;;;;;;;;;;;
CHI_1502;广西;;;;;;;;;;;;;
CHI_1505;贵州;;;;;;;;;;;;;
CHI_1508;河南东部;;;;;;;;;;;;;
CHI_1510;河南西部;;;;;;;;;;;;;
CHI_1519;湖北西部;;;;;;;;;;;;;
CHI_1522;湖北东部;;;;;;;;;;;;;
PROV1523;襄阳;;;;;;;;;;;;;
CHI_1524;湖南北部;;;;;;;;;;;;;
CHI_1526;湖南南部;;;;;;;;;;;;;
CHI_1532;内蒙古;;;;;;;;;;;;;
CHI_1540;江苏北部;;;;;;;;;;;;;
PROV1542;徐州;;;;;;;;;;;;;
CHI_1545;江西北部;;;;;;;;;;;;;
CHI_1547;江西南部;;;;;;;;;;;;;
CHI_1552;北满洲;;;;;;;;;;;;;
CHI_1555;吉林;;;;;;;;;;;;;
PROV1559;西安;;;;;;;;;;;;;
CHI_1559;陕西;;;;;;;;;;;;;
CHI_1563;山东西部;;;;;;;;;;;;;
CHI_1565;山东东部;;;;;;;;;;;;;
CHI_1572;山西;;;;;;;;;;;;;
CHI_1578;四川西部;;;;;;;;;;;;;
CHI_1579;四川东部;;;;;;;;;;;;;
CHI_1594;新疆南部;;;;;;;;;;;;;
CHI_1600;新疆北部;;;;;;;;;;;;;
CHI_1601;云南;;;;;;;;;;;;;
CHI_1604;浙江北部;;;;;;;;;;;;;
CHI_1610;浙江南部;;;;;;;;;;;;;
PROV1612;保定;;;;;;;;;;;;;
CHI_1612;河北南部;;;;;;;;;;;;;
PROV1616;北京;;;;;;;;;;;;;
CHI_1616;河北北部;;;;;;;;;;;;;
PROV1643;石狩;;;;;;;;;;;;;
JAP_1649;关东;;;;;;;;;;;;;
JAP_1654;博宁群岛;;;;;;;;;;;;;
JAP_1655;关西;;;;;;;;;;;;;
JAP_1640;中国;;;;;;;;;;;;;
JAP_1665;四国;;;;;;;;;;;;;
JAP_1660;九州;;;;;;;;;;;;;
JAP_1672;东北;;;;;;;;;;;;;
JAP_1675;中部;;;;;;;;;;;;;
PROV1679;奄美;;;;;;;;;;;;;
MOR_1693;马拉喀什;;;;;;;;;;;;;
MOR_1694;阿加迪尔;;;;;;;;;;;;;
ALD_1704;奥兰;;;;;;;;;;;;;
ALD_1708;康斯坦丁;;;;;;;;;;;;;
PROV1709;波尼;;;;;;;;;;;;;
ALD_1713;北中央撒哈拉;;;;;;;;;;;;;
TRI_1731;的黎波里塔尼亚;;;;;;;;;;;;;
TRI_1735;昔兰尼加;;;;;;;;;;;;;
TRI_1740;费赞;;;;;;;;;;;;;
EGY_1745;开罗;;;;;;;;;;;;;
EGY_1751;亚历山大;;;;;;;;;;;;;
EGY_1753;盖塔拉;;;;;;;;;;;;;
EGY_1755;西奈;;;;;;;;;;;;;
ENG_1844;苏德;;;;;;;;;;;;;
ETH_1852;贝根德尔;;;;;;;;;;;;;
ETH_1853;提格里;;;;;;;;;;;;;
ETH_1859;谢瓦;;;;;;;;;;;;;
ETH_1862;吉布;;;;;;;;;;;;;
ETH_1865;哈尔赫;;;;;;;;;;;;;
PROV1860;哈瓦萨;;;;;;;;;;;;;
PROV1863;吉马;;;;;;;;;;;;;
PROV1864;西达莫;;;;;;;;;;;;;
PROV1866;贝尔;;;;;;;;;;;;;
PROV1867;奥加登;;;;;;;;;;;;;
SOM_1868;南索马里兰;;;;;;;;;;;;;
SOM_1872;北索马里兰;;;;;;;;;;;;;
FRA_1878;几内亚比绍;;;;;;;;;;;;;
FRA_1883;几内亚;;;;;;;;;;;;;
ASH_1909;黄金海岸;;;;;;;;;;;;;
FRA_1919;达荷美;;;;;;;;;;;;;
SOK_1934;比亚法拉;;;;;;;;;;;;;
SOK_1937;武卡里;;;;;;;;;;;;;
SOK_1945;卡诺;;;;;;;;;;;;;
SPA_1955;赤道几内亚;;;;;;;;;;;;;
ENG_1956;喀麦隆;;;;;;;;;;;;;
SOK_1963;阿达马瓦;;;;;;;;;;;;;
FRA_1970;班加苏;;;;;;;;;;;;;
BEL_1990;基伍;;;;;;;;;;;;;
BEL_1996;东刚果;;;;;;;;;;;;;
BEL_2034;卢旺达-乌伦迪;;;;;;;;;;;;;
ENG_2036;桑给巴尔;;;;;;;;;;;;;
ENG_2044;坦噶尼喀;;;;;;;;;;;;;
ENG_2048;桑给巴尔;;;;;;;;;;;;;
POR_2054;索法拉;;;;;;;;;;;;;
ENG_2067;尼亚萨兰;;;;;;;;;;;;;
ENG_2068;马绍纳兰;;;;;;;;;;;;;
ENG_2071;罗兹韦;;;;;;;;;;;;;
ENG_2074;贝专纳兰;;;;;;;;;;;;;
ENG_2094;金伯利;;;;;;;;;;;;;
PROV2124;毛尔;;;;;;;;;;;;;
MEX_2149;科阿韦拉;;;;;;;;;;;;;
MEX_2159;韦拉克鲁斯;;;;;;;;;;;;;
MEX_2161;哈利斯科;;;;;;;;;;;;;
MEX_2170;格雷罗;;;;;;;;;;;;;
MEX_2172;墨西哥;;;;;;;;;;;;;
MEX_2181;恰帕斯;;;;;;;;;;;;;
PROV220;安纳波利斯;;;;;;;;;;;;;
PROV981;阿尔汉格尔斯克;;;;;;;;;;;;;
PROV1;新阿尔汉格尔斯克;;;;;;;;;;;;;
PROV2;圣狄奥尼修斯;;;;;;;;;;;;;
PROV3;尼古拉耶夫斯基堡;;;;;;;;;;;;;
PROV4;尼古拉特夫斯克;;;;;;;;;;;;;
PROV5;卡迪亚克;;;;;;;;;;;;;
PROV107;瑞文赛德;;;;;;;;;;;;;
PROV108;大彰克参;;;;;;;;;;;;;
PROV104;圣弗朗西斯科;;;;;;;;;;;;;
PROV2146;哥伦比亚特区;;;;;;;;;;;;;
PROV2148;阿尔伯克基;;;;;;;;;;;;;
PROV231;卡姆登;;;;;;;;;;;;;
UCA_2191;萨尔瓦多;;;;;;;;;;;;;
UCA_2193;洪都拉斯;;;;;;;;;;;;;
CHI_2221;江苏南部;;;;;;;;;;;;;
NET_2235;背风安的列斯群岛;;;;;;;;;;;;;
PEU_2308;阿里卡;;;;;;;;;;;;;
BOL_2309;安托法加斯塔;;;;;;;;;;;;;
ARG_2360;恩特雷里奥斯;;;;;;;;;;;;;
PROV2367;特洛塔斯;;;;;;;;;;;;;
ARG_2374;卡塔马卡;;;;;;;;;;;;;
BRZ_2421;戈亚斯;;;;;;;;;;;;;
AST_2454;斐济;;;;;;;;;;;;;
BRZ_2461;圣卡塔琳娜;;;;;;;;;;;;;
SPA_2517;马里亚纳群岛;;;;;;;;;;;;;
AST_2534;所罗门群岛;;;;;;;;;;;;;
AST_2535;美拉尼西亚群岛;;;;;;;;;;;;;
AUS_2538;伏伊伏丁那;;;;;;;;;;;;;
TON_2540;汤加;;;;;;;;;;;;;
USA_2543;萨摩亚;;;;;;;;;;;;;
PROV2554;米西奥内斯;;;;;;;;;;;;;
HES_2560;黑森;;;;;;;;;;;;;
RUS_2587;科拉;;;;;;;;;;;;;
CHI_2678;外蒙古;;;;;;;;;;;;;
PROV2834;阿扬湾;;;;;;;;;;;;;
PROV2836;堪察加海岸;;;;;;;;;;;;;
PROV2837;鄂霍次克海;;;;;;;;;;;;;
PROV2838;萨哈林海岸;;;;;;;;;;;;;
PROV2843;濑户内海;;;;;;;;;;;;;
PROV3126;南海;;;;;;;;;;;;;
PROV19;圣詹姆士堡;;;;;;;;;;;;;
PRU_544;Mecklenburg;;;;;;;;;;;;;
PRU_546;Pomerania;;;;;;;;;;;;;
PRU_553;Anhalt;;;;;;;;;;;;;
PRU_554;Thuringia;;;;;;;;;;;;;
SAX_558;Saxony;;;;;;;;;;;;;
PRU_570;Palatinate;;;;;;;;;;;;;
PRU_575;Rheinland;;;;;;;;;;;;;
PRU_578;Eastern Rheinland;;;;;;;;;;;;;
BAV_595;Franconia;;;;;;;;;;;;;
BAV_599;Upper Bavaria;;;;;;;;;;;;;
SPA_610;Caroline Islands;;;;;;;;;;;;;
AUS_652;Banat;;;;;;;;;;;;;
AUS_654;Western Transylvania;;;;;;;;;;;;;
AUS_657;Eastern Transylvania;;;;;;;;;;;;;
MOL_676;Bessarabia;;;;;;;;;;;;;
PRU_684;上西里西亚;;;;;;;;;;;;;
AUS_702;Galicia-Lodomeria;;;;;;;;;;;;;
PROV704;Nowy Sacz;;;;;;;;;;;;;
RUS_706;Masovia;;;;;;;;;;;;;
PROV711;Siedlce;;;;;;;;;;;;;
RUS_715;West Galicia;;;;;;;;;;;;;
PROV719;Bialystok;;;;;;;;;;;;;
PROV748;Grosseto;;;;;;;;;;;;;
FRA_801;Tahiti;;;;;;;;;;;;;
TUR_805;Southern Macedonia;;;;;;;;;;;;;
TUR_806;Northern Macedonia;;;;;;;;;;;;;
TUR_809;Eastern Rumelia;;;;;;;;;;;;;
TUR_823;Eastern Macedonia;;;;;;;;;;;;;
PROV829;Xanthe;;;;;;;;;;;;;
TUR_876;Ankara;;;;;;;;;;;;;
TUR_880;Kastamonu;;;;;;;;;;;;;
TUR_882;Trabizond;;;;;;;;;;;;;
TUR_890;Van;;;;;;;;;;;;;
TUR_893;Diyarbakir;;;;;;;;;;;;;
TUR_894;Adana;;;;;;;;;;;;;
RUS_940;Pinsk;;;;;;;;;;;;;
RUS_955;Podillia;;;;;;;;;;;;;
RUS_968;Transnistria;;;;;;;;;;;;;
RUS_978;Kharkov;;;;;;;;;;;;;
PROV1082;Haishenwai;;;;;;;;;;;;;
JAP_1086;Sakhalin;;;;;;;;;;;;;
PROV1087;Otomari;;;;;;;;;;;;;
JAP_1088;Ezo;;;;;;;;;;;;;
AST_1097;New Caledonia;;;;;;;;;;;;;
PER_1116;Mazandaran;;;;;;;;;;;;;
PER_1128;Lorestan;;;;;;;;;;;;;
PER_1132;Khuzestan;;;;;;;;;;;;;
PER_1136;Fars;;;;;;;;;;;;;
PER_1140;Kerman;;;;;;;;;;;;;
YEM_1178;Sana'a;;;;;;;;;;;;;
AFG_1209;Pashtunistan;;;;;;;;;;;;;
KOK_1210;Bandakshan;;;;;;;;;;;;;
AFG_1214;Kandahar;;;;;;;;;;;;;
PAN_1233;Amritsar;;;;;;;;;;;;;
ENG_1243;Bundelkhand;;;;;;;;;;;;;
ENG_1244;Awadh;;;;;;;;;;;;;
NEP_1326;Western Himalayas;;;;;;;;;;;;;
SIA_1352;Pattani;;;;;;;;;;;;;
SIA_1355;Shan;;;;;;;;;;;;;
LUA_1356;Laos;;;;;;;;;;;;;
SIA_1358;Isan;;;;;;;;;;;;;
PROV1360;Xiangabouli;;;;;;;;;;;;;
DAI_1369;Tonkin;;;;;;;;;;;;;
DAI_1375;Annam;;;;;;;;;;;;;
DAI_1380;Cochinchina;;;;;;;;;;;;;
ENG_1384;Southern Malaya;;;;;;;;;;;;;
ENG_1391;Northern Malaya;;;;;;;;;;;;;
SIA_1392;Ayutthaya;;;;;;;;;;;;;
BRU_1394;West Borneo;;;;;;;;;;;;;
BRU_1396;Sabah;;;;;;;;;;;;;
NET_1401;Siak;;;;;;;;;;;;;
YEM_1412;Aden;;;;;;;;;;;;;
NET_1413;West Java;;;;;;;;;;;;;
NET_1418;East Java;;;;;;;;;;;;;
NET_1423;East Borneo;;;;;;;;;;;;;
NET_1426;South Borneo;;;;;;;;;;;;;
NET_1446;Timor;;;;;;;;;;;;;
NET_1449;Celebes;;;;;;;;;;;;;
CHI_1465;Eastern Mongolia;;;;;;;;;;;;;
CHI_1468;Western Mongolia;;;;;;;;;;;;;
PROV1469;Uriankhai;;;;;;;;;;;;;
CHI_1470;South Anhui;;;;;;;;;;;;;
CHI_1477;North Anhui;;;;;;;;;;;;;
CHI_1479;Fengtian;;;;;;;;;;;;;
CHI_1482;Fujian;;;;;;;;;;;;;
CHI_1485;Formosa;;;;;;;;;;;;;
CHI_1490;Gansu;;;;;;;;;;;;;
CHI_1493;East Canton;;;;;;;;;;;;;
CHI_1496;Hong Kong;;;;;;;;;;;;;
CHI_1499;Hainan;;;;;;;;;;;;;
CHI_1502;Guangxi;;;;;;;;;;;;;
CHI_1505;Guizhou;;;;;;;;;;;;;
CHI_1508;East Henan;;;;;;;;;;;;;
CHI_1510;West Henan;;;;;;;;;;;;;
CHI_1519;West Hubei;;;;;;;;;;;;;
CHI_1522;East Hubei;;;;;;;;;;;;;
PROV1523;Xiangyang;;;;;;;;;;;;;
CHI_1524;North Hunan;;;;;;;;;;;;;
CHI_1526;South Hunan;;;;;;;;;;;;;
CHI_1532;Inner Mongolia;;;;;;;;;;;;;
PROV1542;Xuzhou;;;;;;;;;;;;;
CHI_1545;North Jiangxi;;;;;;;;;;;;;
CHI_1547;South Jiangxi;;;;;;;;;;;;;
CHI_1552;Heilongjiang;;;;;;;;;;;;;
CHI_1555;Kirin;;;;;;;;;;;;;
PROV1559;Xian;;;;;;;;;;;;;
CHI_1559;Shaanxi;;;;;;;;;;;;;
CHI_1563;West Shandong;;;;;;;;;;;;;
CHI_1565;East Shandong;;;;;;;;;;;;;
CHI_1572;Shanxi;;;;;;;;;;;;;
CHI_1578;West Sichuan;;;;;;;;;;;;;
CHI_1579;East Sichuan;;;;;;;;;;;;;
CHI_1594;Kashgar;;;;;;;;;;;;;
CHI_1600;Urumqui;;;;;;;;;;;;;
CHI_1601;Yunnan;;;;;;;;;;;;;
CHI_1604;North Zhejiang;;;;;;;;;;;;;
CHI_1610;South Zhejiang;;;;;;;;;;;;;
PROV1612;Baoding;;;;;;;;;;;;;
CHI_1612;Baoding;;;;;;;;;;;;;
PROV1616;Peking;;;;;;;;;;;;;
CHI_1616;Peking;;;;;;;;;;;;;
PROV1643;Ishikari;;;;;;;;;;;;;
JAP_1649;Kanto;;;;;;;;;;;;;
JAP_1654;Bonin Islands;;;;;;;;;;;;;
JAP_1655;Kansai;;;;;;;;;;;;;
JAP_1640;Chugoku;;;;;;;;;;;;;
JAP_1665;Shikoku;;;;;;;;;;;;;
JAP_1660;Kyushu;;;;;;;;;;;;;
JAP_1672;Tohoku;;;;;;;;;;;;;
JAP_1675;Chubu;;;;;;;;;;;;;
PROV1679;Amami;;;;;;;;;;;;;
MOR_1693;Marrakesh;;;;;;;;;;;;;
MOR_1694;Agadir;;;;;;;;;;;;;
ALD_1704;Oran;;;;;;;;;;;;;
ALD_1708;Constantine;;;;;;;;;;;;;
PROV1709;B鬾e;;;;;;;;;;;;;
ALD_1713;North Central Sahara;;;;;;;;;;;;;
TRI_1731;Tripolitania;;;;;;;;;;;;;
TRI_1735;Cyrenaica;;;;;;;;;;;;;
TRI_1740;Fezzan;;;;;;;;;;;;;
EGY_1745;Cairo;;;;;;;;;;;;;
EGY_1751;Alexandria;;;;;;;;;;;;;
EGY_1753;Qattara;;;;;;;;;;;;;
EGY_1755;Sinai;;;;;;;;;;;;;
ENG_1844;Sudd;;;;;;;;;;;;;
ETH_1852;Begemder;;;;;;;;;;;;;
ETH_1853;Tigray;;;;;;;;;;;;;
ETH_1859;Shewa;;;;;;;;;;;;;
ETH_1862;Gibe;;;;;;;;;;;;;
ETH_1865;Hararghe;;;;;;;;;;;;;
PROV1860;Hawassa;;;;;;;;;;;;;
PROV1863;Jimma;;;;;;;;;;;;;
PROV1864;Sidamo;;;;;;;;;;;;;
PROV1866;Bale;;;;;;;;;;;;;
PROV1867;Ogaden;;;;;;;;;;;;;
SOM_1868;South Somaliland;;;;;;;;;;;;;
SOM_1872;North Somaliland;;;;;;;;;;;;;
ASH_1909;Gold Coast;;;;;;;;;;;;;
FRA_1919;Dahomey;;;;;;;;;;;;;
SOK_1934;Biafra;;;;;;;;;;;;;
SOK_1937;Tukari;;;;;;;;;;;;;
SOK_1945;Kano;;;;;;;;;;;;;
SPA_1955;Equatorial Guinea;;;;;;;;;;;;;
ENG_1956;Cameroon;;;;;;;;;;;;;
SOK_1963;Adamawa;;;;;;;;;;;;;
FRA_1970;Bangassou;;;;;;;;;;;;;
BEL_1990;Kivu;;;;;;;;;;;;;
BEL_1996;Congo Orientale;;;;;;;;;;;;;
BEL_2034;Ruanda-Urundi;;;;;;;;;;;;;
ENG_2036;Zanzibar;;;;;;;;;;;;;
ENG_2044;Tanganyika;;;;;;;;;;;;;
ENG_2048;Zanzibar;;;;;;;;;;;;;
ENG_2067;Nyasaland;;;;;;;;;;;;;
ENG_2068;Mashonaland;;;;;;;;;;;;;
ENG_2071;Matabeleland;;;;;;;;;;;;;
ENG_2074;Bechuanaland;;;;;;;;;;;;;
ENG_2094;Kimberley;;;;;;;;;;;;;
PROV2124;Maore;;;;;;;;;;;;;
UCA_2191;El Salvador;;;;;;;;;;;;;
UCA_2193;Honduras;;;;;;;;;;;;;
CHI_2221;South Jiangsu;;;;;;;;;;;;;
NET_2235;Leeward Antilles;;;;;;;;;;;;;
PEU_2308;Arica;;;;;;;;;;;;;
BOL_2309;Antofagasta;;;;;;;;;;;;;
ARG_2360;Entre Rios;;;;;;;;;;;;;
PROV2367;Xolotas;;;;;;;;;;;;;
ARG_2374;Catamarca;;;;;;;;;;;;;
BRZ_2421;Goi醩;;;;;;;;;;;;;
AST_2454;Fiji;;;;;;;;;;;;;
BRZ_2461;Santa Catarina;;;;;;;;;;;;;
SPA_2517;Mariana Islands;;;;;;;;;;;;;
AST_2534;Solomon Islands;;;;;;;;;;;;;
AST_2535;Melanesian Islands;;;;;;;;;;;;;
AUS_2538;Vojvodina;;;;;;;;;;;;;
TON_2540;Tonga;;;;;;;;;;;;;
USA_2543;Samoa;;;;;;;;;;;;;
PROV2554;Misiones;;;;;;;;;;;;;
HES_2560;Hessen;;;;;;;;;;;;;
RUS_2587;Kola;;;;;;;;;;;;;
CHI_2678;Outer Mongolia;;;;;;;;;;;;;
PROV2834;Bay of Ayan;;;;;;;;;;;;;
PROV2836;Coast of Kamchatka;;;;;;;;;;;;;
PROV2837;Sea of Okhotsk;;;;;;;;;;;;;
PROV2838;Coast of Sakhalin;;;;;;;;;;;;;
PROV2843;Seto Inland Sea;;;;;;;;;;;;;
PROV3126;Coast of Minami;;;;;;;;;;;;;
PROV79;温哥华堡;;;;;;;;;;;;;
PROV19;Fort St. James;;;;;;;;;;;;;
PROV18;道森湾;;;;;;;;;;;;;
PROV129;盖蒙;;;;;;;;;;;;;
PROV128;雨果顿;;;;;;;;;;;;;
PROV158;Duluth;;;;;;;;;;;;;
PROV638;普雷绍夫;;;;;;;;;;;;;
AUS_626;苏台德兰;;;;;;;;;;;;;
PROV2630;托克;;;;;;;;;;;;;
PROV84;萨克拉门托;;;;;;;;;;;;;
PROV86;特拉基;;;;;;;;;;;;;
PROV98;雪松城;;;;;;;;;;;;;
PROV23;麦克默里堡;;;;;;;;;;;;;
PROV22;Bonnyville;;;;;;;;;;;;;
PROV27;埃德蒙顿;;;;;;;;;;;;;
PROV31;黑湖;;;;;;;;;;;;;
PROV32;拉龙日;;;;;;;;;;;;;
PROV40;道芬;;;;;;;;;;;;;
PROV9;麦肯奇堡;;;;;;;;;;;;;
PROV2626;萨卡米;;;;;;;;;;;;;
PROV59;密斯提斯尼;;;;;;;;;;;;;
PROV2140;埃莫西约;;;;;;;;;;;;;
PROV2137;诺加莱斯;;;;;;;;;;;;;
PROV2143;华雷斯城;;;;;;;;;;;;;
PROV2147;阿库尼亚;;;;;;;;;;;;;
PROV2171;科洛洛;;;;;;;;;;;;;
PROV103;普韦布洛;;;;;;;;;;;;;
PROV109;阿斯彭;;;;;;;;;;;;;
PROV105;圣菲;;;;;;;;;;;;;
PROV218;惠灵;;;;;;;;;;;;;
PROV217;格林班克;;;;;;;;;;;;;
PROV2187;拉梅西拉;;;;;;;;;;;;;
PROV2628;奥科斯;;;;;;;;;;;;;
PROV2627;考德斯波特;;;;;;;;;;;;;
PROV160;苏必利尔;;;;;;;;;;;;;
PROV185;派克维尔;;;;;;;;;;;;;
PROV186;列克星敦;;;;;;;;;;;;;
PROV196;加兹登;;;;;;;;;;;;;
PROV193;格林伍德;;;;;;;;;;;;;
PROV168;奥尔尼;;;;;;;;;;;;;
PROV33;Prince Albert;;;;;;;;;;;;;
PROV42;温尼伯;;;;;;;;;;;;;
PROV36;皮纳瓦;;;;;;;;;;;;;
PROV60;里士满;;;;;;;;;;;;;
PROV211;林奇堡;;;;;;;;;;;;;
PROV2186;危地马拉城;;;;;;;;;;;;;
PROV14;维多利亚;;;;;;;;;;;;;
PROV3249;旧天津;;;;;;;;;;;;;
PROV3250;弗里堡;;;;;;;;;;;;;
PROV3251;摩纳哥;;;;;;;;;;;;;
PROV3252;安道尔;;;;;;;;;;;;;
PROV3253;列支敦士登;;;;;;;;;;;;;
PROV3254;比克堡;;;;;;;;;;;;;
PROV3255;罗伊斯;;;;;;;;;;;;;
PROV3256;松德斯豪森;;;;;;;;;;;;;
PROV3257;瓦尔代克;;;;;;;;;;;;;
PROV3258;阿尔托纳;;;;;;;;;;;;;
PROV3259;翡翠地区;;;;;;;;;;;;;
PROV3260;佐渡;;;;;;;;;;;;;
PROV3261;佩斯卡拉;;;;;;;;;;;;;
PROV3262;贝卢诺;;;;;;;;;;;;;
PROV3263;威廉堡;;;;;;;;;;;;;
PROV3264;尼科巴群岛;;;;;;;;;;;;;
PROV3265;埃森;;;;;;;;;;;;;
PROV3266;圣马力诺;;;;;;;;;;;;;
PROV3267;比勒费尔德;;;;;;;;;;;;;
PROV3268;埃克塞特;;;;;;;;;;;;;
PROV3269;朴次茅斯;;;;;;;;;;;;;
PROV3270;韦茨拉尔;;;;;;;;;;;;;
PROV3271;汝拉;;;;;;;;;;;;;
PROV3272;布里格;;;;;;;;;;;;;
PROV3273;托霍延杜;;;;;;;;;;;;;
PROV3274;斯瓦涅季;;;;;;;;;;;;;
PROV3275;阿伯丁湖;;;;;;;;;;;;;
PROV3276;克林顿科尔登湖;;;;;;;;;;;;;
PROV3277;威利斯顿湖;;;;;;;;;;;;;
PROV3278;奥基乔比湖;;;;;;;;;;;;;
PROV3279;图兹湖;;;;;;;;;;;;;
PROV3280;塞凡湖;;;;;;;;;;;;;
PROV3281;塞尔萨尔湖;;;;;;;;;;;;;
PROV3282;拉萨萨湖;;;;;;;;;;;;;
PROV3283;日内瓦湖;;;;;;;;;;;;;
PROV3284;博登湖;;;;;;;;;;;;;
PROV906;苏韦达;;;;;;;;;;;;;
